기준년월,관광객유형,제주대분류,제주중분류,업종명,성별,연령대별,카드이용금액,카드이용건수,건당이용금액
Jan-16,내국인 관광객,서귀포시,남원읍,농축수산품,남,30대,6320700,106,59629
Jan-16,내국인 관광객,제주시,노형동,농축수산품,남,40대,3988900,67,59536
Jan-16,내국인 관광객,제주시,삼도2동,농축수산품,남,20대,1128000,19,59368
Jan-16,내국인 관광객,제주시,용담2동,농축수산품,여,40대,17440050,303,57558
Jan-16,내국인 관광객,제주시,이도2동,정장(여성),여,20대,5492100,96,57209
Jan-16,내국인 관광객,서귀포시,성산읍,농축수산품,남,20대,5028600,88,57143
Jan-16,내국인 관광객,서귀포시,예래동,농축수산품,남,20대,2107300,37,56954
Jan-16,내국인 관광객,제주시,용담2동,농축수산품,여,30대,10245080,180,56917
Jan-16,내국인 관광객,제주시,삼도2동,정장(여성),여,20대,1193550,21,56836
Jan-16,내국인 관광객,서귀포시,남원읍,농축수산품,여,30대,7637500,135,56574
Jan-16,내국인 관광객,제주시,노형동,정장(여성),여,20대,960200,17,56482
Jan-16,내국인 관광객,서귀포시,남원읍,기념품 점,여,40대,1065000,19,56053
Jan-16,내국인 관광객,제주시,삼도2동,정장(여성),여,40대,839600,15,55973
Jan-16,내국인 관광객,제주시,이도2동,농축수산품,여,30대,4901970,88,55704
Jan-16,내국인 관광객,제주시,노형동,농축수산품,여,50대,2770500,50,55410
Jan-16,내국인 관광객,제주시,연동,스포츠레져용품,여,20대,9444300,171,55230
Jan-16,내국인 관광객,제주시,애월읍,농축수산품,남,50대,4858000,88,55205
Jan-16,내국인 관광객,제주시,삼도2동,정장(여성),여,30대,1032700,19,54353
Jan-16,내국인 관광객,제주시,연동,기념품 점,남,50대,3903000,73,53466
Jan-16,내국인 관광객,제주시,연동,안경,남,30대,1273500,24,53063
Jan-16,내국인 관광객,제주시,연동,신   발,여,50대,576100,11,52373
Jan-16,내국인 관광객,제주시,연동,농축수산품,여,40대,1882550,36,52293
Jan-16,내국인 관광객,서귀포시,예래동,스포츠레져용품,남,50대,782800,15,52187
Jan-16,내국인 관광객,제주시,삼도2동,정장(여성),남,40대,712200,14,50871
Jan-16,내국인 관광객,서귀포시,예래동,스포츠레져용품,남,40대,759600,15,50640
Jan-16,내국인 관광객,제주시,노형동,농축수산품,여,30대,2883500,57,50588
Jan-16,내국인 관광객,서귀포시,성산읍,농축수산품,여,20대,6896200,138,49972
Jan-16,내국인 관광객,제주시,삼도2동,정장(여성),남,30대,594500,12,49542
Jan-16,내국인 관광객,제주시,노형동,농축수산품,남,30대,3118800,63,49505
Jan-16,내국인 관광객,제주시,애월읍,농축수산품,여,40대,5236000,106,49396
Jan-16,내국인 관광객,제주시,삼도2동,농축수산품,여,40대,691000,14,49357
Jan-16,내국인 관광객,서귀포시,예래동,기념품 점,남,40대,2300100,47,48938
Jan-16,내국인 관광객,서귀포시,대륜동,농축수산품,남,20대,1759000,36,48861
Jan-16,내국인 관광객,제주시,노형동,기념품 점,여,30대,1603100,33,48579
Jan-16,내국인 관광객,서귀포시,예래동,기념품 점,여,50대,1062100,22,48277
Jan-16,내국인 관광객,제주시,노형동,의원,여,40대,8622900,184,46864
Jan-16,내국인 관광객,제주시,이도2동,농축수산품,남,30대,4350420,93,46779
Jan-16,내국인 관광객,서귀포시,남원읍,기타음료식품,남,40대,2479900,54,45924
Jan-16,내국인 관광객,제주시,용담2동,농축수산품,여,20대,6037890,134,45059
Jan-16,내국인 관광객,제주시,삼도2동,농축수산품,여,30대,1216000,27,45037
Jan-16,내국인 관광객,서귀포시,남원읍,농축수산품,여,20대,2465000,55,44818
Jan-16,내국인 관광객,제주시,연동,기념품 점,남,40대,2610800,59,44251
Jan-16,내국인 관광객,제주시,애월읍,농축수산품,여,50대,2337500,53,44104
Jan-16,내국인 관광객,제주시,이도2동,정장(여성),여,40대,616080,14,44006
Jan-16,내국인 관광객,서귀포시,남원읍,농축수산품,여,40대,5559000,129,43093
Jan-16,내국인 관광객,제주시,용담2동,기타음료식품,여,50대,946800,22,43036
Jan-16,내국인 관광객,제주시,이도2동,농축수산품,여,20대,1284180,30,42806
Jan-16,내국인 관광객,제주시,이도2동,안경,여,20대,1262100,30,42070
Jan-16,내국인 관광객,제주시,연동,의원,여,30대,4636300,112,41396
Jan-16,내국인 관광객,제주시,연동,농축수산품,여,20대,2066400,50,41328
Jan-16,내국인 관광객,제주시,이도2동,슈퍼 마켓,여,40대,24126610,587,41102
Jan-16,내국인 관광객,서귀포시,남원읍,기념품 점,남,40대,1015000,25,40600
Jan-16,내국인 관광객,제주시,연동,안경,여,30대,2668760,66,40436
Jan-16,내국인 관광객,제주시,연동,기타음료식품,남,40대,882900,22,40132
Jan-16,내국인 관광객,제주시,연동,악세 사리,남,40대,677400,17,39847
Jan-16,내국인 관광객,제주시,이도2동,스포츠레져용품,남,40대,515500,13,39654
Jan-16,내국인 관광객,제주시,노형동,농축수산품,여,40대,1758900,45,39087
Jan-16,내국인 관광객,제주시,삼도2동,안경,여,20대,663100,17,39006
Jan-16,내국인 관광객,제주시,용담2동,농축수산품,남,20대,3465450,89,38938
Jan-16,내국인 관광객,제주시,이도2동,안경,남,20대,384500,10,38450
Jan-16,내국인 관광객,제주시,노형동,기념품 점,여,40대,1299200,34,38212
Jan-16,내국인 관광객,제주시,삼도2동,의원,여,50대,376400,10,37640
Jan-16,내국인 관광객,제주시,노형동,기념품 점,남,20대,1466100,39,37592
Jan-16,내국인 관광객,제주시,용담2동,기타음료식품,남,50대,749500,20,37475
Jan-16,내국인 관광객,서귀포시,남원읍,농축수산품,남,20대,1080000,29,37241
Jan-16,내국인 관광객,서귀포시,남원읍,기념품 점,남,30대,520000,14,37143
Jan-16,내국인 관광객,제주시,애월읍,농축수산품,남,40대,3458833,94,36796
Jan-16,내국인 관광객,제주시,연동,악세 사리,여,40대,770000,21,36667
Jan-16,내국인 관광객,서귀포시,남원읍,기타음료식품,남,50대,1463500,40,36588
Jan-16,내국인 관광객,서귀포시,남원읍,기타음료식품,여,50대,1099300,31,35461
Jan-16,내국인 관광객,제주시,용담2동,기념품 점,남,50대,33796800,960,35205
Jan-16,내국인 관광객,제주시,이도2동,슈퍼 마켓,남,50대,19203050,551,34851
Jan-16,내국인 관광객,제주시,이도2동,의원,남,50대,2252700,65,34657
Jan-16,내국인 관광객,제주시,노형동,기념품 점,남,40대,1245000,36,34583
Jan-16,내국인 관광객,제주시,이도2동,의원,여,50대,1375400,40,34385
Jan-16,내국인 관광객,제주시,연동,기념품 점,남,30대,2815000,82,34329
Jan-16,내국인 관광객,제주시,노형동,기념품 점,여,20대,1575200,46,34243
Jan-16,내국인 관광객,제주시,용담2동,기념품 점,여,50대,30010100,881,34064
Jan-16,내국인 관광객,제주시,연동,의원,여,20대,1860400,55,33825
Jan-16,내국인 관광객,제주시,이도2동,슈퍼 마켓,남,30대,32642660,968,33722
Jan-16,내국인 관광객,제주시,삼도2동,의원,여,30대,537600,16,33600
Jan-16,내국인 관광객,제주시,이도2동,정장(여성),남,30대,429600,13,33046
Jan-16,내국인 관광객,제주시,이도2동,의원,여,20대,1694000,52,32577
Jan-16,내국인 관광객,제주시,노형동,의원,여,30대,8756800,269,32553
Jan-16,내국인 관광객,제주시,연동,기타음료식품,남,30대,908500,28,32446
Jan-16,내국인 관광객,제주시,노형동,농축수산품,남,20대,771100,24,32129
Jan-16,내국인 관광객,서귀포시,남원읍,기타음료식품,여,30대,1824400,57,32007
Jan-16,내국인 관광객,제주시,용담2동,기념품 점,여,40대,31397400,985,31876
Jan-16,내국인 관광객,서귀포시,남원읍,기타음료식품,남,30대,1452100,46,31567
Jan-16,내국인 관광객,제주시,노형동,기타음료식품,남,50대,1066940,34,31381
Jan-16,내국인 관광객,제주시,삼도2동,농축수산품,여,20대,405000,13,31154
Jan-16,내국인 관광객,제주시,용담2동,기념품 점,남,40대,34969100,1128,31001
Jan-16,내국인 관광객,제주시,이도2동,슈퍼 마켓,여,30대,21234600,699,30379
Jan-16,내국인 관광객,제주시,연동,기념품 점,여,40대,1988600,66,30130
Jan-16,내국인 관광객,제주시,삼도2동,악세 사리,여,50대,359500,12,29958
Jan-16,내국인 관광객,제주시,삼도2동,악세 사리,여,30대,676700,23,29422
Jan-16,내국인 관광객,제주시,연동,의원,여,50대,880800,30,29360
Jan-16,내국인 관광객,제주시,노형동,농축수산품,여,20대,785450,27,29091
Jan-16,내국인 관광객,제주시,연동,의원,남,40대,2290600,79,28995
Jan-16,내국인 관광객,제주시,연동,기념품 점,여,50대,1403700,49,28647
Jan-16,내국인 관광객,서귀포시,남원읍,기타음료식품,여,40대,1376200,49,28086
Jan-16,내국인 관광객,제주시,이도2동,슈퍼 마켓,남,40대,30320550,1085,27945
Jan-16,내국인 관광객,제주시,노형동,의원,남,50대,3510500,126,27861
Jan-16,내국인 관광객,제주시,노형동,의원,여,20대,4137200,149,27766
Jan-16,내국인 관광객,제주시,용담2동,슈퍼 마켓,여,50대,4798640,173,27738
Jan-16,내국인 관광객,제주시,노형동,의원,여,50대,2907961,105,27695
Jan-16,내국인 관광객,제주시,용담2동,기념품 점,남,30대,24544000,890,27578
Jan-16,내국인 관광객,제주시,노형동,의원,남,40대,5393400,198,27239
Jan-16,내국인 관광객,제주시,용담2동,기념품 점,여,30대,27496800,1013,27144
Jan-16,내국인 관광객,서귀포시,남원읍,슈퍼 마켓,여,50대,2464880,91,27087
Jan-16,내국인 관광객,서귀포시,대륜동,스넥,여,40대,323500,12,26958
Jan-16,내국인 관광객,제주시,애월읍,농축수산품,여,30대,2450500,91,26929
Jan-16,내국인 관광객,제주시,용담2동,스넥,남,40대,968800,36,26911
Jan-16,내국인 관광객,제주시,노형동,의원,남,30대,5154200,193,26706
Jan-16,내국인 관광객,제주시,연동,기념품 점,남,20대,2282000,86,26535
Jan-16,내국인 관광객,서귀포시,예래동,기념품 점,남,50대,364500,14,26036
Jan-16,내국인 관광객,제주시,연동,안경,여,20대,3244360,125,25955
Jan-16,내국인 관광객,제주시,용담2동,의원,여,50대,513400,20,25670
Jan-16,내국인 관광객,서귀포시,예래동,기념품 점,여,40대,743500,29,25638
Jan-16,내국인 관광객,제주시,삼도2동,악세 사리,남,30대,356300,14,25450
Jan-16,내국인 관광객,서귀포시,대륜동,슈퍼 마켓,여,50대,879760,35,25136
Jan-16,내국인 관광객,제주시,용담2동,기념품 점,남,20대,15515400,620,25025
Jan-16,내국인 관광객,제주시,연동,악세 사리,여,30대,548300,22,24923
Jan-16,내국인 관광객,제주시,연동,농축수산품,남,20대,546000,22,24818
Jan-16,내국인 관광객,제주시,이도2동,농축수산품,남,20대,620210,25,24808
Jan-16,내국인 관광객,서귀포시,성산읍,정장(여성),여,40대,295000,12,24583
Jan-16,내국인 관광객,제주시,이도2동,슈퍼 마켓,여,20대,8970020,367,24441
Jan-16,내국인 관광객,서귀포시,대륜동,스넥,남,40대,659500,27,24426
Jan-16,내국인 관광객,제주시,노형동,슈퍼 마켓,여,50대,7979570,328,24328
Jan-16,내국인 관광객,서귀포시,성산읍,스넥,남,50대,1311000,54,24278
Jan-16,내국인 관광객,제주시,노형동,슈퍼 마켓,여,40대,11567170,478,24199
Jan-16,내국인 관광객,제주시,용담2동,슈퍼 마켓,여,40대,4836580,200,24183
Jan-16,내국인 관광객,서귀포시,예래동,스넥,남,50대,3961650,164,24156
Jan-16,내국인 관광객,제주시,연동,기념품 점,여,30대,1641200,68,24135
Jan-16,내국인 관광객,제주시,연동,스넥,남,50대,3944800,165,23908
Jan-16,내국인 관광객,서귀포시,성산읍,의원,여,50대,476830,20,23842
Jan-16,내국인 관광객,제주시,용담2동,의원,여,20대,403000,17,23706
Jan-16,내국인 관광객,제주시,연동,스넥,남,40대,5366200,227,23640
Jan-16,내국인 관광객,제주시,애월읍,농축수산품,남,30대,2075000,88,23580
Jan-16,내국인 관광객,제주시,연동,안경,남,20대,752700,32,23522
Jan-16,내국인 관광객,제주시,용담2동,기념품 점,여,20대,22784400,978,23297
Jan-16,내국인 관광객,서귀포시,남원읍,슈퍼 마켓,여,40대,4230630,182,23245
Jan-16,내국인 관광객,제주시,용담2동,기타음료식품,남,30대,648500,28,23161
Jan-16,내국인 관광객,제주시,노형동,기타음료식품,남,40대,1010410,44,22964
Jan-16,내국인 관광객,서귀포시,성산읍,기념품 점,남,50대,1947500,85,22912
Jan-16,내국인 관광객,서귀포시,성산읍,스넥,남,40대,3177500,139,22860
Jan-16,내국인 관광객,서귀포시,대륜동,스넥,남,30대,364000,16,22750
Jan-16,내국인 관광객,제주시,연동,스넥,여,40대,4689400,207,22654
Jan-16,내국인 관광객,제주시,연동,악세 사리,여,20대,652430,29,22498
Jan-16,내국인 관광객,제주시,노형동,기타음료식품,여,40대,737780,33,22357
Jan-16,내국인 관광객,서귀포시,성산읍,기념품 점,남,40대,5226400,234,22335
Jan-16,내국인 관광객,제주시,용담2동,스넥,남,50대,534600,24,22275
Jan-16,내국인 관광객,서귀포시,성산읍,슈퍼 마켓,남,40대,12104880,544,22252
Jan-16,내국인 관광객,제주시,노형동,슈퍼 마켓,남,50대,16789480,759,22121
Jan-16,내국인 관광객,제주시,연동,슈퍼 마켓,여,50대,10214820,465,21967
Jan-16,내국인 관광객,제주시,용담2동,기타음료식품,여,40대,934500,43,21733
Jan-16,내국인 관광객,제주시,연동,스넥,남,30대,7452100,343,21726
Jan-16,내국인 관광객,서귀포시,예래동,슈퍼 마켓,남,40대,1715170,79,21711
Jan-16,내국인 관광객,제주시,연동,슈퍼 마켓,여,40대,13644183,629,21692
Jan-16,내국인 관광객,제주시,연동,스넥,여,30대,8226500,380,21649
Jan-16,내국인 관광객,서귀포시,성산읍,기념품 점,여,50대,1099400,51,21557
Jan-16,내국인 관광객,서귀포시,성산읍,기념품 점,여,40대,4819500,224,21516
Jan-16,내국인 관광객,제주시,애월읍,기타음료식품,남,50대,214900,10,21490
Jan-16,내국인 관광객,서귀포시,예래동,스넥,남,40대,7222650,337,21432
Jan-16,내국인 관광객,제주시,연동,슈퍼 마켓,남,50대,17837650,833,21414
Jan-16,내국인 관광객,제주시,용담2동,기타음료식품,남,20대,642100,30,21403
Jan-16,내국인 관광객,제주시,이도2동,악세 사리,남,20대,213500,10,21350
Jan-16,내국인 관광객,서귀포시,성산읍,기념품 점,여,30대,4441600,209,21252
Jan-16,내국인 관광객,제주시,애월읍,스넥,남,40대,5571530,263,21185
Jan-16,내국인 관광객,제주시,애월읍,농축수산품,남,20대,886500,42,21107
Jan-16,내국인 관광객,제주시,애월읍,슈퍼 마켓,남,50대,9916320,473,20965
Jan-16,내국인 관광객,제주시,노형동,슈퍼 마켓,남,40대,18393730,879,20926
Jan-16,내국인 관광객,서귀포시,남원읍,기타음료식품,여,20대,1541400,74,20830
Jan-16,내국인 관광객,제주시,연동,의원,남,20대,311900,15,20793
Jan-16,내국인 관광객,제주시,애월읍,슈퍼 마켓,여,40대,7021290,339,20712
Jan-16,내국인 관광객,제주시,이도2동,약국,남,50대,2420390,117,20687
Jan-16,내국인 관광객,서귀포시,예래동,스넥,남,30대,5311970,257,20669
Jan-16,내국인 관광객,서귀포시,대륜동,슈퍼 마켓,여,20대,537280,26,20665
Jan-16,내국인 관광객,제주시,애월읍,스넥,여,40대,4584900,222,20653
Jan-16,내국인 관광객,제주시,애월읍,슈퍼 마켓,남,40대,10571380,515,20527
Jan-16,내국인 관광객,제주시,용담2동,스넥,여,30대,347300,17,20429
Jan-16,내국인 관광객,제주시,연동,슈퍼 마켓,여,30대,12760520,627,20352
Jan-16,내국인 관광객,제주시,용담2동,스넥,남,20대,548000,27,20296
Jan-16,내국인 관광객,서귀포시,성산읍,의원,여,20대,608500,30,20283
Jan-16,내국인 관광객,제주시,용담2동,스넥,여,20대,606200,30,20207
Jan-16,내국인 관광객,제주시,삼도2동,스넥,남,30대,645300,32,20166
Jan-16,내국인 관광객,서귀포시,성산읍,기타음료식품,남,30대,1189730,59,20165
Jan-16,내국인 관광객,제주시,연동,의원,여,40대,1164500,58,20078
Jan-16,내국인 관광객,서귀포시,성산읍,스넥,남,20대,2982200,149,20015
